,X,cluster,y
bill_files\filtered\HB0292_1997,0.640401881970338,0,1.1894784544090085
bill_files\filtered\HB0095_1999,0.5891066499749038,0,1.2211534439721994
bill_files\filtered\HB0248_1998,0.5849963725615787,0,1.19363015205521
bill_files\filtered\HB0316_1999,0.6031709941323115,0,1.1920016157582225
bill_files\filtered\HB0217_1999,0.867270855072327,0,1.1179692842558286
bill_files\filtered\HB0106_1998,0.3936395409965757,0,1.2069366827733097
bill_files\filtered\HB0321_1999,0.5918783206270127,0,1.2086251155285346
bill_files\filtered\HB0061_1998,0.46945009137381416,0,1.2072231108791085
bill_files\filtered\HB0390_1999,0.4712708173088428,0,1.198180629317991
bill_files\filtered\HB0361_1997,0.5808051888917514,0,1.2113768893139922
bill_files\filtered\HB0303_1998,0.7011485925128145,0,1.2074909046280624
bill_files\filtered\SB0122_2007,0.8094179757055922,0,1.166799935793188
bill_files\filtered\HB0063_1997,0.6826977607418104,0,1.1951141850722775
bill_files\filtered\HB0213_1999,0.6529664501337882,0,1.1935102455180435
bill_files\filtered\HB0252_1997,0.6369934389720411,0,1.18520928794471
bill_files\filtered\SB0024_1997,0.6240023840580455,0,1.1999608993792525
bill_files\filtered\HB0157_1999,0.7084270353050509,0,1.2239366281758175
bill_files\filtered\HB0378_1997,0.44356147694560105,0,1.1764843495930843
bill_files\filtered\HB0256_2013,0.7166410072278825,0,1.1732928581074575
bill_files\filtered\HB0260_1998,0.5847556365152378,0,1.2137083649464415
bill_files\filtered\HB0093_1997,0.5807408535400097,0,1.0939276880010218
bill_files\filtered\HB0094_1999,0.7271752906278726,0,1.2316282624579988
bill_files\filtered\HB0352_2006,0.6367160674372507,0,1.1699955899345345
bill_files\filtered\HB0245_1998,0.3908064252082268,0,1.208063006675949
bill_files\filtered\SB0126_1997,0.5259706754711623,0,1.1738007121451937
bill_files\filtered\SB0140_1997,0.7622187273155714,0,1.166368990949284
bill_files\filtered\HB0375_1997,0.5885808327674201,0,1.2138915013312321
bill_files\filtered\SB0144_1997,0.741187407915475,0,1.1429816782480897
bill_files\filtered\HB0236_1998,0.5278944831439251,0,1.200542488820043
bill_files\filtered\HB0009_1998,0.5788519826806757,0,1.2186937198814567
bill_files\filtered\HB0047_1998,0.6707270868330899,0,1.1959136144507574
bill_files\filtered\HB0054_1999,0.6189192452650758,0,1.2028527529591835
bill_files\filtered\SB0133_1999,0.5865396770563818,0,1.1598180116452999
bill_files\filtered\SB0131_1999,0.5685485176580959,0,1.1908633436660547
bill_files\filtered\SB0016_1997,0.5437656951440822,0,1.1649158741864372
bill_files\filtered\HB0240_1997,0.6677430865803197,0,1.1491594587058633
bill_files\filtered\HB0383_1999,0.5596661090635549,0,1.1938196982084412
bill_files\filtered\HB0162_1998,0.378575172073222,0,1.2005539301587802
bill_files\filtered\SB0048_1997,0.5225718293630371,0,1.1714723783239662
bill_files\filtered\SB0127_2007,0.7636927241013706,0,1.1500415025205994
bill_files\filtered\HB0242_1997,0.6593370385080883,0,1.2242216633819214
bill_files\filtered\HB0243_1997,0.5945927066758866,0,1.2234524136194516
bill_files\filtered\HB0161_1998,0.5513606163109688,0,1.2204115671414806
bill_files\filtered\HB0145_1997,0.4659892758112453,0,1.1742308610076413
bill_files\filtered\SB0026_2006,0.7994453896638298,0,1.1669736749465254
bill_files\filtered\SB0153_1997,0.5916148440178051,0,1.1685039034590827
bill_files\filtered\HB0209_1998,0.6853675019959407,0,1.1950802184601634
bill_files\filtered\HB0256_1999,0.6139561994377939,0,1.1344885800305404
bill_files\filtered\HB0066_1997,0.5348210330980007,0,1.1609486991595563
bill_files\filtered\SB0023_1999,0.6071574551382989,0,1.2014654024665252
bill_files\filtered\HB0283_1997,0.48125839613214105,0,1.1822751978740627
bill_files\filtered\SB0201_1997,0.5646254984467353,0,1.1875476886827534
bill_files\filtered\HB0198_1999,0.5202236526068372,0,1.2014808558283048
bill_files\filtered\HB0076_1997,0.39416931220805135,0,1.2082042728504543
bill_files\filtered\HB0087_1998,0.5724086192442046,0,1.1911407250134423
bill_files\filtered\HB0197_2009,0.8075851205447082,0,1.1752035525379658
bill_files\filtered\HB0339_1998,0.77088504963277,0,1.1831710858329094
bill_files\filtered\SB0115_1999,0.44103922952449903,0,1.1467127271548885
bill_files\filtered\HB0294_1998,0.40532512921613717,0,1.1828559860786814
bill_files\filtered\HB0016_1997,0.4969852700519362,0,1.2069063419553847
bill_files\filtered\HB0413_1998,0.6247116353195373,0,1.2038111792689932
bill_files\filtered\HB0414_1998,0.5481617963099685,0,1.1838984885161545
bill_files\filtered\HB0284_1998,0.515539916421312,0,1.1314096850966924
bill_files\filtered\HB0193_1999,0.5784136926344798,0,1.169512739391122
bill_files\filtered\HB0148_2017,0.7239789702591413,0,1.1751241387361564
bill_files\filtered\HB0018_1998,0.703193767603455,0,1.2284378754216454
bill_files\filtered\HB0336_1998,0.43852613054396633,0,1.2031123826241645
bill_files\filtered\HB0197_1999,0.5916956593507958,0,1.2101377989615805
bill_files\filtered\HB0296_1998,0.4700848992765298,0,1.1764457539395776
bill_files\filtered\SB0035_2014,0.7889345153751699,0,1.167427010712421
bill_files\filtered\HB0030_1999,0.6709097071539725,0,1.1755468440990997
bill_files\filtered\HB0089_1997,0.4837118393717396,0,1.0681647726151713
bill_files\filtered\HB0270_1997,0.5087592585389066,0,1.1718862582381249
bill_files\filtered\HB0068_1998,0.5431706566299852,0,1.1938558027600363
bill_files\filtered\HB0129_1998,0.509624161115558,0,1.1977139203860558
bill_files\filtered\HB0349_2006,0.9073787249005826,0,1.233018893557989
bill_files\filtered\HB0027_1999,0.6370700741497944,0,1.1978738230355592
bill_files\filtered\HB0276_1998,0.6482424906708028,0,1.1945694445371442
bill_files\filtered\HB0028_1997,0.4948095167723288,0,1.2054186177613335
bill_files\filtered\HB0030_1998,0.7153860114535808,0,1.1963323911143466
bill_files\filtered\HB0028_1998,0.5580599228159292,0,1.1803181247883467
bill_files\filtered\HB0136_1997,0.5335644336049931,0,1.1794525132765739
bill_files\filtered\HB0239_1997,1.2028434872932556,1,0.5907452611493461
bill_files\filtered\HB0026_1998,1.239302743809108,1,0.45211538528320766
bill_files\filtered\HB0338_1997,1.1698952638377924,1,0.5702043209463441
bill_files\filtered\HB0351_1997,1.15807657019752,1,0.6253331750803884
bill_files\filtered\HB0234_2013,1.2299791194051266,1,0.7710677716368954
bill_files\filtered\SB0173_2016,1.191096225100972,1,0.5673097419464166
bill_files\filtered\HB0155_2004,1.103839683655349,1,1.055792363166568
bill_files\filtered\HB0111_2002,1.1898904859652293,1,0.593854422147757
bill_files\filtered\HB0236_2006,1.2234844244836143,1,0.7357856245907345
bill_files\filtered\SB0009_2007,1.232124300213348,1,0.5016382502299449
bill_files\filtered\HB0277_1999,1.1288222523838491,1,0.6830775042839748
bill_files\filtered\HB0044_2017,1.2614868984085323,1,0.8874570865229393
bill_files\filtered\HB0273_2015,1.2706778537585577,1,0.7716007123774189
bill_files\filtered\HB0295_1997,1.239440291067224,1,0.7496148996039843
bill_files\filtered\SB0156_1999,1.1975376230914667,1,0.5553354290230047
bill_files\filtered\HB0277_1998,1.2203646269512889,1,0.6933712451581032
bill_files\filtered\HB0042_1999,1.2345845692476753,1,0.44892976990336453
bill_files\filtered\SB0231_2017,1.2276556520085147,1,0.6721435286733833
bill_files\filtered\HB0039_2008,1.195036478889244,1,0.7814335779036549
bill_files\filtered\HB0041_2017,1.2440337064959748,1,0.4246261228746135
bill_files\filtered\HB0026_1997,1.214302017712938,1,0.7522067374408604
bill_files\filtered\HB0325_1998,1.217300378408848,1,0.4375324761041451
bill_files\filtered\SB0055_2016,1.260322483612749,1,0.8872829989759178
bill_files\filtered\SB0144_2007,1.2562000603507,1,0.7475996385730881
bill_files\filtered\HB0089_1998,1.2221040571835893,1,0.41862734480734953
