,X,cluster,y
bill_files\filtered\HB0031_2009,0.3976069159183285,0,1.203393781295891
bill_files\filtered\HB0304_2014,0.7236493051715661,0,1.2132792108791954
bill_files\filtered\HB0014_2016,0.7503291936960149,0,1.1821918555807784
bill_files\filtered\HB0125_2013,0.6504161863030232,0,1.2313091090356352
bill_files\filtered\HB0447_2009,0.49954428009819474,0,1.1977573241371682
bill_files\filtered\SB0013_2012,0.8544769947789024,0,1.2244981240395958
bill_files\filtered\SB0066_2006,0.5712819353816294,0,1.1854587793617646
bill_files\filtered\HB0166_1998,0.34853434044606535,0,1.2223674539732976
bill_files\filtered\SB0062_2013,0.727916151492353,0,1.1503746582883303
bill_files\filtered\HB0113_2002,0.7652881630268867,0,1.1320027444095198
bill_files\filtered\HB0050_1999,0.4764023893692194,0,1.2172357618231715
bill_files\filtered\HB0270_2006,0.6280182642387176,0,1.2563365661096721
bill_files\filtered\SB0153_2007,0.6526266089338861,0,1.2155426499978415
bill_files\filtered\HB0126_2016,0.9605203244596716,0,1.2090370840350657
bill_files\filtered\HB0049_1998,0.6781867768163717,0,1.1984279951528012
bill_files\filtered\HB0221_2006,0.6031642159338538,0,1.2163294889657579
bill_files\filtered\HB0224_1997,0.7641707397296046,0,1.237346187505878
bill_files\filtered\SB0057_2016,0.6507793611812109,0,1.1429993259023665
bill_files\filtered\HB0313_2009,0.8076721990162631,0,1.165217589257004
bill_files\filtered\HB0245_2009,0.8272911616466094,0,1.1865465844767034
bill_files\filtered\HB0261_2017,0.4682137060069709,0,1.2058628323124623
bill_files\filtered\SB0054_1999,0.37713040766419026,0,1.2032520741601287
bill_files\filtered\HB0021_2012,0.7854970738469768,0,1.240949454683587
bill_files\filtered\HB0314_2006,0.776026251343194,0,1.2154176380960307
bill_files\filtered\HB0227_2017,0.47524600315297366,0,1.2270606198657568
bill_files\filtered\HB0302_2013,0.5633956267597534,0,1.1618435866506795
bill_files\filtered\HB0116_2013,0.4391594531284807,0,1.2427011139823105
bill_files\filtered\SB0106_2016,0.6775699839106405,0,1.2461109122586276
bill_files\filtered\SB0095_2017,0.6495348224867818,0,1.2180992909556427
