,X,cluster,y
bill_files\filtered\HB0018_2013,0.5223881571318449,0,1.1863654194414675
bill_files\filtered\HB0193_1998,0.4718658141213844,0,1.177371544459976
bill_files\filtered\SB0047_2006,0.5045741812349346,0,1.200330557111744
bill_files\filtered\SB0040_1997,0.3631947428239528,0,1.1600343102211255
bill_files\filtered\SB0023_2013,0.301439224099102,0,1.2047049696195953
bill_files\filtered\HB0243_2012,0.3935900356774108,0,1.219681582346455
bill_files\filtered\HB0248_2015,0.6287696258890034,0,1.2159631737822394
bill_files\filtered\SB0078_2016,0.3496753409187659,0,1.158904389860883
bill_files\filtered\HB0272_2014,0.4325729205284416,0,1.2183590814918297
bill_files\filtered\HB0327_1999,0.45740671141456607,0,1.1941024041339305
bill_files\filtered\SB0017_2012,0.5085301878135146,0,1.175675282845936
bill_files\filtered\SB0013_2017,0.4920995257385042,0,1.1555758526360587
bill_files\filtered\HB0403_2013,0.32596284206785414,0,1.2114060186871562
bill_files\filtered\HB0493_2012,0.5297605903629652,0,1.213802611831138
bill_files\filtered\SB0012_2008,0.4346349797396566,0,1.1436844953594119
bill_files\filtered\HB0293_2009,0.4090888342249809,0,1.148633292136333
bill_files\filtered\HB0186_2015,0.28279955046485156,0,1.1771096602611228
bill_files\filtered\SB0055_2006,0.32707462794150616,0,1.1684056081100436
bill_files\filtered\HB0162_2004,0.48921554848840054,0,1.2045571895185765
bill_files\filtered\HB0032_2015,0.5270457930450286,0,1.2133692666280729
bill_files\filtered\SB0241_2007,0.34777583412635676,0,1.202357322435278
bill_files\filtered\HB0039_2013,0.1875695918760899,0,1.1968313892035383
bill_files\filtered\HB0048_2016,0.2719003018299368,0,1.2002374439661625
bill_files\filtered\HB0056_2009,0.36272171139796805,0,1.204170943003685
bill_files\filtered\HB0075_1998,0.37864892211226514,0,1.189727721089142
bill_files\filtered\HB0083_2016,0.4839180752424363,0,1.2230441442526672
bill_files\filtered\HB0175_2002,0.5305005081877904,0,1.1336880006340355
bill_files\filtered\HB0133_2017,0.30647806853717924,0,1.1982270307053353
bill_files\filtered\HB0084_2004,0.7503307903406058,0,1.0895227104980418
bill_files\filtered\HB0146_2016,0.43280484766333377,0,1.2466496447000903
bill_files\filtered\HB0150_2009,0.41088758765281747,0,1.1482480676538023
bill_files\filtered\HB0157_1998,0.6687814232001237,0,1.1053038976366265
bill_files\filtered\HB0158_2016,0.6806707576644423,0,1.1770110150395876
bill_files\filtered\HB0161_1997,0.3753936864224575,0,1.194079098092266
bill_files\filtered\HB0137_2004,0.43765725306418274,0,1.2169858088392482
bill_files\filtered\HB0241_1999,1.2846116141133406,1,0.5342676519488649
bill_files\filtered\HB0217_1999,1.2626846625689363,1,0.7488933141232352
bill_files\filtered\HB0344_1999,1.3026053046188895,1,0.765812968320036
bill_files\filtered\HB0387_1997,1.286501485633758,1,0.5680660453471859
bill_files\filtered\HJR009_2017,1.2951927541899269,1,0.832160496002477
bill_files\filtered\HB0431_1998,1.3075514838591076,1,0.6945919469928549
bill_files\filtered\HB0189_1998,1.2855243340214735,1,0.5343220988074158
