,X,cluster,y
bill_files\filtered\SB0041_1997,0.5306785709088462,0,1.228836749142575
bill_files\filtered\HB0392_2006,0.43979133022214956,0,1.234785769757662
bill_files\filtered\HB0093_1998,0.5728854998139452,0,1.2373715863030155
bill_files\filtered\HB0079_2009,0.7222203506298884,0,1.219280748366606
bill_files\filtered\HB0031_2016,0.39178766359169,0,1.1214888082769126
bill_files\filtered\HB0430_2009,0.6136596608327146,0,1.1372264625960598
bill_files\filtered\HB0060_2002,0.49813792363709586,0,1.2325493016552411
bill_files\filtered\HB0087_2015,0.5910996356519276,0,1.1093066966405623
bill_files\filtered\HB0176_1999,0.5645505509016975,0,1.1799093950284418
bill_files\filtered\SB0016_2016,0.34653545394965746,0,1.2139334176107721
bill_files\filtered\HB0385_2006,0.36286958856590745,0,1.2088263306331957
bill_files\filtered\HB0219_2017,0.5652018465634113,0,1.1576396211942317
bill_files\filtered\SB0237_1999,0.8013236691611548,0,1.1572278241839964
bill_files\filtered\HB0380_2013,0.6811508369203457,0,1.0534072186454486
bill_files\filtered\SB0024_2017,0.40907295575842695,0,1.2245809421747846
bill_files\filtered\SB0111_1999,0.3828097852521475,0,1.116180058634939
bill_files\filtered\HB0102_1997,0.5024595634426344,0,1.2010043849372314
bill_files\filtered\HB0052_2008,0.30859089588637817,0,1.2107676962040312
bill_files\filtered\HB0329_2004,0.5666616650314552,0,1.2310922104662054
bill_files\filtered\HB0149_2002,0.5220242038719782,0,1.2119020501450786
bill_files\filtered\HB0265_2016,0.41502457068220017,0,1.2037838022160885
bill_files\filtered\SB0171_2016,0.3112288024281992,0,1.1816837206978636
bill_files\filtered\HB0327_1998,0.5336064443603874,0,1.1142485583892927
bill_files\filtered\HB0185_2002,0.4360147363320846,0,1.2292820144300856
bill_files\filtered\HB0026_2016,0.41570002472967554,0,1.0767395036710012
bill_files\filtered\HB0190_2016,0.3701537591203821,0,1.2232909535751655
bill_files\filtered\SB0023_2012,0.3184246951030342,0,1.1783818120253167
bill_files\filtered\SB0158_2017,0.7063298274982038,0,1.1707071292358702
bill_files\filtered\HB0077_2009,0.40004254927188165,0,1.2166722875162013
bill_files\filtered\HB0416_2017,0.5215084437435543,0,1.1275133669316548
bill_files\filtered\SB0060_2016,0.5890974824200381,0,1.2004343935007213
bill_files\filtered\HB0352_2004,0.7069272061006786,0,1.1324281903141011
bill_files\filtered\SB0008_1999,0.40177247610980477,0,1.20996695713829
bill_files\filtered\HB0207_2015,0.5854988624733665,0,1.2217784249212764
bill_files\filtered\HB0036_2017,0.660527377125663,0,1.1822086923588782
bill_files\filtered\HB0354_2006,0.4738608569929021,0,1.0886462648674293
bill_files\filtered\HB0415_2009,0.34592779832509546,0,1.1440999889987644
bill_files\filtered\HB0208_2016,0.5374677717839613,0,1.1903887684585517
bill_files\filtered\HB0406_2015,0.44230618741114686,0,1.2116683100030397
bill_files\filtered\HB0162_2016,0.5262278005049651,0,1.151633496662769
bill_files\filtered\HB0310_2016,0.3872575338464683,0,1.170154296965216
bill_files\filtered\HB0345_2004,0.5280600860011369,0,1.2093351056320798
bill_files\filtered\HB0133_2009,0.4105617263749232,0,1.2217097074035719
bill_files\filtered\HB0402_2015,0.5323208789093846,0,1.046163795790631
bill_files\filtered\HB0243_2014,0.7700902728142934,0,1.1353388736260916
bill_files\filtered\SB0031_2013,0.65567257482105,0,1.2166189078943972
bill_files\filtered\HB0309_1999,0.561514856113721,0,1.173432623813112
bill_files\filtered\HB0356_2014,0.3955593532970868,0,1.1188136057637383
bill_files\filtered\HB0076_2009,0.5263164693420618,0,1.2006503746186241
bill_files\filtered\SB0037_2006,0.4191790492266045,0,1.1508137918378532
bill_files\filtered\HB0256_1998,0.5698636121035849,0,1.1062756141738308
bill_files\filtered\HB0140_2014,0.5032912254709193,0,1.1958889380457707
bill_files\filtered\SB0267_2017,0.7624141753699608,0,1.1046580077920882
bill_files\filtered\HB0133_2006,1.2673385384878955,1,0.5437731073088607
bill_files\filtered\HB0108_2013,1.2233465772426468,1,0.5686588757293871
bill_files\filtered\HB0175_2012,1.2327287237035665,1,0.5515146527755622
bill_files\filtered\SB0044_2007,1.2439756529495636,1,0.6628309581379156
bill_files\filtered\HJR009_2017,1.2825360132065036,1,0.9466832576109621
bill_files\filtered\HB0084_2015,1.2540732616922803,1,0.6892411331155859
bill_files\filtered\HB0163_2009,1.2290694533824966,1,0.3991282372086004
bill_files\filtered\HB0239_2012,1.2189738868320428,1,0.5366965567886076
bill_files\filtered\HB0333_2006,1.249311451899746,1,0.8702723388974108
bill_files\filtered\HB0280_2014,1.267166681127456,1,0.5591140111379409
bill_files\filtered\SB0157_2016,1.231354178519826,1,0.4735679124227652
bill_files\filtered\HB0355_2017,1.2177376680514667,1,0.7723078695241717
bill_files\filtered\HB0102_2015,1.2522060166601379,1,0.8430943990814493
bill_files\filtered\SB0041_2001,1.2002811000397937,2,1.038634429312486
bill_files\filtered\HB0219_2016,1.2309930060733745,2,1.168464246131435
bill_files\filtered\HB0290_1997,1.2761411233223716,2,1.1881158783160264
bill_files\filtered\HB0168_2013,1.243086966640451,2,1.1377544160671909
bill_files\filtered\HJR010_2014,1.2747314203592848,2,1.1167477414490425
bill_files\filtered\HB0113_2013,1.2659146222555269,2,1.1378750353342628
bill_files\filtered\HJR010_2016,1.2485078436612576,2,1.1144848922552901
bill_files\filtered\HB0323_2015,1.2346377534569914,2,1.1547025718741093
bill_files\filtered\HB0116_2004,1.241604781575105,2,1.0718560790196487
bill_files\filtered\HB0238_1999,1.2700538718000596,2,1.1596380037073994
bill_files\filtered\HB0104_2002,1.2687430105057749,2,1.1729024205731173
bill_files\filtered\HB0091_2006,1.2872155289727745,2,1.2210402789733894
bill_files\filtered\HB0285_1998,1.2750887498117063,2,1.1583333820251542
bill_files\filtered\SB0241_2017,1.2374939633087463,2,1.1415595208153189
bill_files\filtered\HB0412_2014,1.2980393058777122,2,1.1771261874259054
bill_files\filtered\HB0136_2002,1.2871493938452905,3,1.160166393116245
