,X,cluster,y
bill_files\filtered\HB0261_2014,0.7107331472147653,0,1.1280786493204065
bill_files\filtered\HB0309_2014,0.6711286688223209,0,1.2595034130828682
bill_files\filtered\HB0217_2017,0.733046351424544,0,1.097741577381448
bill_files\filtered\HB0058_2017,0.6895379650401497,0,1.2617250824054436
bill_files\filtered\HB0211_2006,0.5720094779671764,0,1.189655185693621
bill_files\filtered\HB0092_2004,0.8125483311021902,0,1.2111256346416661
bill_files\filtered\SB0045_1999,0.6864001981148219,0,1.2570047395452066
bill_files\filtered\HB0059_2015,0.7913839716858013,0,1.0655263431246766
bill_files\filtered\HB0027_2009,0.7028996509277606,0,0.9812622881853568
bill_files\filtered\HB0287_2006,0.712211565058844,0,1.1484875380460091
bill_files\filtered\HB0289_1997,0.720865685248255,0,1.1716565361918196
bill_files\filtered\HB0194_2006,0.6571252050292362,0,1.2244528392439626
bill_files\filtered\HB0386_2011,0.6329217379921032,0,1.2627037999631734
bill_files\filtered\SB0047_2007,0.654958674267353,0,1.133636699955637
bill_files\filtered\HB0217_2014,0.6530909046292588,0,1.194269483857053
bill_files\filtered\HB0261_2015,0.5835641611050021,0,1.2232006323313291
bill_files\filtered\HB0194_2016,0.6987099446014312,0,1.1695770306086453
bill_files\filtered\HB0090_1997,0.41593140902266923,0,1.2127943337525056
bill_files\filtered\HB0505_2012,0.6820482381642117,0,1.056241889274635
bill_files\filtered\HB0083_2002,0.6503340164486211,0,1.0173081759235518
bill_files\filtered\HB0104_2015,0.6553749338668599,0,1.2288390118445622
bill_files\filtered\SB0144_2016,0.6567961994662287,0,1.1400230507254465
bill_files\filtered\SB0192_2007,0.6557941359677848,0,1.2370427170458802
bill_files\filtered\HB0344_2017,0.4730388050112515,0,1.0898999915973928
bill_files\filtered\SB0034_1997,0.690521699113727,0,1.121898782142637
bill_files\filtered\HB0283_1999,0.7092362901834666,0,1.1648027877847147
bill_files\filtered\HB0069_2006,0.6802713826666786,0,1.248243981547491
bill_files\filtered\HB0150_1999,0.6836619166787264,0,1.2297811239411074
bill_files\filtered\HB0086_1997,0.6870283158745398,0,1.2419643144850274
bill_files\filtered\SB0019_2001,0.8671643008900676,0,1.2514361721507206
bill_files\filtered\HB0183_2009,0.6473725350411342,0,1.2650457244904019
bill_files\filtered\HB0163_2002,0.6656301978325599,0,1.0039853893575241
bill_files\filtered\HB0254_2015,0.5913343640879051,0,1.2189295179570054
bill_files\filtered\HB0254_1999,0.6816260913868404,0,1.142821139219803
bill_files\filtered\HB0355_2015,0.6406644704590609,0,1.0864955413710573
