,X,cluster,y
bill_files\filtered\SB0196_2006,0.22339057521078456,0,1.1689694911717141
bill_files\filtered\HB0262_2014,0.5016095080565568,0,1.1816217827401077
bill_files\filtered\HB0287_1998,0.41897198989721146,0,1.1287907220772766
bill_files\filtered\HB0204_2015,0.24187962864808493,0,1.1625980988782278
bill_files\filtered\HB0423_1998,0.5799405685101273,0,1.1066581192014113
bill_files\filtered\SB0178_2017,0.5188028350305464,0,1.1684542239337226
bill_files\filtered\SB0218_2007,0.23497892373123355,0,1.1678047863359897
bill_files\filtered\SB0245_2006,0.31681257077822683,0,1.1858483152609816
bill_files\filtered\HB0137_2002,0.5055143272518096,0,1.1523166539421454
bill_files\filtered\HB0024_2002,0.2472495618212016,0,1.183597123733226
bill_files\filtered\SB0232_2007,0.4694487763808103,0,1.1611902056974097
bill_files\filtered\HB0448_2017,0.3226864713411908,0,1.1885060954516282
bill_files\filtered\HB0195_1998,0.6407087107936277,0,1.1359379982485691
bill_files\filtered\HB0049_2002,0.9676042234845667,0,1.1658183149470203
bill_files\filtered\HB0041_2015,0.3428395784638891,0,1.1915759447950234
bill_files\filtered\HB0139_2012,0.7850939459244022,0,1.0220446365115365
bill_files\filtered\HB0313_2004,0.2642324921367148,0,1.1842401495042645
bill_files\filtered\HB0311_2004,0.23038642052796202,0,1.175866945120146
bill_files\filtered\SB0142_2016,0.7845854377346284,0,1.1196802946506639
bill_files\filtered\SB0151_2016,0.23733039811798434,0,1.1622063688503763
bill_files\filtered\SB0198_1999,0.37751334013671684,0,1.1319878439390256
bill_files\filtered\HB0325_2013,0.5640838589214585,0,1.1794786921936313
bill_files\filtered\HB0303_2006,0.7306950937294007,0,1.146888313081181
bill_files\filtered\HB0397_1997,0.3668790902146499,0,1.1284353349152039
bill_files\filtered\HB0279_2017,1.2838138820143141,1,0.8219786664675526
bill_files\filtered\HB0065_1999,1.2925406392112608,1,0.7278045109451915
bill_files\filtered\HB0215_2013,1.2998416966865292,1,0.7085821677778743
bill_files\filtered\HB0113_1998,1.202738039036689,1,0.7552564151846207
bill_files\filtered\HB0021_2002,1.2474224480923262,1,0.7931834724950777
bill_files\filtered\SB0002_2011,1.2045436623721664,1,0.5815114273475575
bill_files\filtered\HB0096_2017,1.2833123384049425,1,0.7770602598132565
bill_files\filtered\HB0322_2009,1.3209081116423655,1,0.7834381190233544
bill_files\filtered\HB0349_2004,1.1958710655749296,1,0.8461479778172881
bill_files\filtered\HB0050_2008,1.2703947420542574,1,0.7177899692381213
bill_files\filtered\SB0014_2006,1.3038094293571727,1,0.6685126504676611
bill_files\filtered\HB0008_2016,1.2222756025043262,1,0.6234486206890489
bill_files\filtered\HB0177_1998,1.2626107749221598,1,0.6986744361787216
bill_files\filtered\HB0008_2014,1.2162007856454826,1,0.6357076614061461
bill_files\filtered\SB0014_1999,1.2763619782014903,1,0.7476585853736473
bill_files\filtered\SB0181_2007,1.2981019834321972,1,0.7063355862952874
bill_files\filtered\HB0374_1998,1.2705445169204697,1,0.723118170889541
bill_files\filtered\HB0112_1998,1.2438015462840406,1,0.5119769799349334
bill_files\filtered\HB0032_1997,1.1993188051249954,1,0.8093614855565853
bill_files\filtered\HB0271_2006,1.2574311849317485,1,0.5679293455951699
bill_files\filtered\SB0024_2011,1.2558608456000382,1,0.7571923306896592
bill_files\filtered\HB0268_2006,1.2824812787924602,1,0.8403277721793764
bill_files\filtered\SB0004_2006,1.2146641168023105,1,0.6195809774105051
bill_files\filtered\HB0117_1997,1.2249483772921435,1,0.6089479986699309
bill_files\filtered\HB0002_2008,1.2221531178211982,1,0.6141072429126503
bill_files\filtered\HB0152_1999,1.2576146182713805,1,0.5222813353113102
bill_files\filtered\HB0002_2012,1.2045069903341563,1,0.5701570872369776
bill_files\filtered\HB0454_1998,1.2555930374682869,1,0.7374283900651656
bill_files\filtered\HB0241_2013,1.2446016104008473,1,0.5840826454676062
bill_files\filtered\SB0008_2017,1.2156142544821695,1,0.6090384021059504
bill_files\filtered\HB0343_2012,1.25209377982691,1,0.6403409242702343
bill_files\filtered\HB0089_2017,1.2357484497935267,1,0.7479721928938924
bill_files\filtered\HB0386_1997,1.2636435444804452,1,0.7284680671307211
bill_files\filtered\HB0138_2014,1.2331826357867195,1,0.6106228311743715
bill_files\filtered\HB0368_2009,1.2208814432968462,1,0.7049557152354932
bill_files\filtered\HB0195_2012,1.2560992833039388,1,0.5476417679188541
bill_files\filtered\HB0460_1998,1.2684163532456476,2,1.177169981042893
bill_files\filtered\HB0293_1997,1.2440949153525573,2,1.164808956450924
bill_files\filtered\HB0088_2006,1.2886035951442973,2,1.2399986538770686
bill_files\filtered\HB0207_2016,1.3107614852083875,2,1.244905267259691
bill_files\filtered\HB0325_2014,1.3026459247483126,2,1.2266263732829785
bill_files\filtered\SB0151_2007,1.2125760080153878,2,1.128582856874209
bill_files\filtered\SB0127_2013,1.3118663632212015,2,1.2491113097552946
bill_files\filtered\HJR012_2013,1.2396657049181592,2,1.1998399562213093
bill_files\filtered\SB0125_2013,1.312232380676363,2,1.2462203622122163
bill_files\filtered\SB0193_2017,1.2363788740220716,2,1.188974551711171
bill_files\filtered\HB0296_2014,1.282966359747377,2,1.212736500338195
bill_files\filtered\HB0379_1999,1.3040345963964768,2,1.2016979558297647
bill_files\filtered\SB0159_2006,1.3145567871635342,2,1.2359896886265647
bill_files\filtered\HB0160_2016,1.2745268751213892,2,1.2113712000352785
bill_files\filtered\HB0298_1998,1.2980046178614384,2,1.2193851164183933
bill_files\filtered\HB0186_1997,1.276246001523446,2,1.1917676102445736
bill_files\filtered\HB0298_2009,1.300153768426227,2,1.1734148059538951
bill_files\filtered\HB0301_1998,1.2775800098346926,2,1.1160427051686463
bill_files\filtered\SB0038_2007,1.309381490714732,2,1.244654110964104
bill_files\filtered\SB0132_1997,1.2828607079151146,2,1.2198093895707867
bill_files\filtered\HB0010_1997,1.2624731249658279,2,1.1650034271706409
bill_files\filtered\HB0191_2017,1.2925894541141503,2,1.2247966733510434
bill_files\filtered\HB0249_2006,1.3101184652204216,2,1.2462410269938917
bill_files\filtered\SB0028_1997,1.3055762397392288,2,1.2257093027409829
bill_files\filtered\SB0104_1999,1.2804593246215936,2,1.1602815032456348
bill_files\filtered\SB0105_1999,1.307739584411603,2,1.2408755518325025
bill_files\filtered\HB0170_2006,1.2452722120936595,2,1.1456116538644796
bill_files\filtered\HB0077_2017,1.3125006637145478,2,1.2499447433932958
bill_files\filtered\HB0138_1998,1.3151690805108076,2,1.2095555314132018
bill_files\filtered\HB0309_2013,1.2996264013677281,2,1.2404749264495059
bill_files\filtered\HB0133_1998,1.2487775136234762,2,1.1656148673864752
bill_files\filtered\HB0324_1997,1.2731627396210878,2,1.1740782979230733
