,X,cluster,y
bill_files\filtered\SB0059_1999,0.5937649047580122,0,1.1653105167929576
bill_files\filtered\HB0052_2016,0.6538641873198036,0,1.1742153232138086
bill_files\filtered\HJR005_2017,0.7867819977791948,0,1.1724867162299253
bill_files\filtered\HB0449_2006,0.5792695097654916,0,1.2836355902179568
bill_files\filtered\HB0159_2004,0.6144646800379051,0,1.2932697770198243
bill_files\filtered\HB0423_2009,0.5889153475534334,0,1.2532803216526984
bill_files\filtered\SB0118_2016,0.8618553262467296,0,1.2576178334901247
bill_files\filtered\HB0414_2015,0.6092475507458576,0,1.165816641262646
bill_files\filtered\HB0311_1999,0.7233893516853146,0,1.234410323881048
bill_files\filtered\HB0171_1997,0.9007883582073754,0,1.250327621310455
bill_files\filtered\SB0186_2016,0.7392900015322516,0,1.2069367177618457
bill_files\filtered\SB0186_1999,0.6880967211082242,0,1.1935879256582806
bill_files\filtered\SB0137_1999,0.7195190513297492,0,1.18507356977676
bill_files\filtered\HB0318_2012,0.6263901604930133,0,1.238917323364483
bill_files\filtered\HB0075_2004,0.6184584880544782,0,1.2291359345290307
bill_files\filtered\HB0037_2008,0.5649855313851795,0,1.1867827091053584
bill_files\filtered\HB0372_1997,0.7432054083319012,0,1.2002922528617124
bill_files\filtered\SB0154_1997,0.6543576426527125,0,1.1312939776689976
bill_files\filtered\HB0107_2009,0.8219967447442506,0,1.1709793054992221
bill_files\filtered\SB0158_2006,0.561762792561854,0,1.1748068201905173
bill_files\filtered\HB0053_2016,0.6058633227798995,0,1.1713259486202103
bill_files\filtered\HJR017_2012,0.5968967555176776,0,1.2120033024270696
bill_files\filtered\SB0100_2017,0.6933877617128129,0,1.0628745932033028
bill_files\filtered\HB0347_1998,0.5697878437385844,0,1.2503730765886614
bill_files\filtered\HB0131_2006,0.676659086250131,0,1.2513192538985056
bill_files\filtered\HB0020_2008,0.6778969906553655,0,1.2588558030193315
bill_files\filtered\SB0010_2007,0.6390104595392213,0,1.22030243578086
bill_files\filtered\HB0122_1999,0.5191827499916609,0,1.2471145855384747
bill_files\filtered\HB0251_2006,0.6196496298959583,0,1.1571678631160687
bill_files\filtered\HB0059_2008,0.46487460835689065,0,1.220031325829867
bill_files\filtered\HB0100_1997,0.6887775783237781,0,1.2556153620219623
bill_files\filtered\SB0072_1997,0.558261924709486,0,1.1272333188523678
bill_files\filtered\SB0080_2006,0.7675435624843481,0,1.167916765167746
bill_files\filtered\SB0020_2001,0.7546840231610389,0,1.2011600989343763
bill_files\filtered\HB0129_2015,0.7213631737919485,0,1.2083169314423037
bill_files\filtered\SB0124_2017,1.1829604772476832,1,0.5322764722887778
bill_files\filtered\HB0185_2017,1.189322485355839,1,0.616414587110079
bill_files\filtered\HB0124_1997,1.1382575666861694,1,0.5755989581791799
bill_files\filtered\HB0371_2016,1.1762345266322545,1,0.4559451280641076
bill_files\filtered\HB0364_1999,1.1521361714038472,1,0.5066096630460297
bill_files\filtered\HB0120_1998,1.119462457168182,1,0.475114652004684
bill_files\filtered\SB0053_2006,1.1620954410416058,1,0.6448203967521748
bill_files\filtered\HB0191_2015,1.1507970993631167,1,0.7053951324234359
bill_files\filtered\SB0074_1999,1.182059453032065,1,0.526200979650148
bill_files\filtered\SB0091_2017,1.1367233855693708,1,0.49665175747900286
bill_files\filtered\SB0012_2015,1.1640875617759503,1,0.5645364933350726
bill_files\filtered\HB0142_2009,1.2125935556631728,1,0.512943170318821
bill_files\filtered\HB0417_2006,1.2129834856322703,1,0.7960615379521928
bill_files\filtered\HB0159_2014,1.1273997267016589,1,0.6674470732308299
bill_files\filtered\HB0129_2017,1.2134937716208045,1,0.7099156122747412
bill_files\filtered\HB0113_1997,1.0701491524434703,1,0.5985366114000095
bill_files\filtered\SB0085_2017,1.1519284919376496,1,0.5476923268707923
bill_files\filtered\HB0497_2012,1.2081435163219567,1,0.5837847279633546
bill_files\filtered\HB0358_2017,1.1988899848819803,1,0.4687152855394632
bill_files\filtered\SB0086_2006,1.14498735225552,1,0.6264286075519966
bill_files\filtered\HB0025_2006,1.1898276406331758,1,0.4157046622939716
bill_files\filtered\HB0025_2002,1.2070322723923994,1,0.6140270749392219
bill_files\filtered\HB0145_2015,1.1739855897362863,1,0.40735164979101984
bill_files\filtered\HB0139_2015,1.1385996623524561,1,0.6692613524234428
bill_files\filtered\SB0123_2016,1.1208655888702574,1,0.5873786715424528
bill_files\filtered\HB0169_1998,1.1000644273387543,1,0.7574856603442273
bill_files\filtered\HB0165_2013,1.181291283195981,1,0.4893161150775762
bill_files\filtered\SB0173_2006,1.1825159286668594,1,0.560620091105404
bill_files\filtered\SB0167_1999,1.1719092656179426,1,0.6451946061882509
bill_files\filtered\HB0289_2009,1.1147335029899539,1,0.6931873043019273
bill_files\filtered\HB0063_2002,1.1830554962520685,1,0.9098330981412819
bill_files\filtered\HB0267_2014,1.2159117573074782,1,0.6063316711351214
bill_files\filtered\HB0263_2006,1.1977692468535344,1,0.6301585421359146
bill_files\filtered\HB0047_2012,1.2330362573178684,1,0.6089762482882812
bill_files\filtered\HB0254_2006,1.1739823481838563,1,0.5306852495304266
bill_files\filtered\HB0281_2012,1.2058344834483947,1,0.625077517471543
bill_files\filtered\SB0266_2017,1.1489217562842808,1,0.782705815698151
bill_files\filtered\SB0194_1999,1.1986357268843513,1,0.4771226039115354
bill_files\filtered\HB0060_2004,1.1816882504041266,1,0.5071724996851917
bill_files\filtered\HB0286_2014,1.200477516344841,2,0.9981246433043028
bill_files\filtered\HB0143_2006,1.1267040876376198,2,1.2143901477138148
bill_files\filtered\HB0063_1999,0.9230436907991508,2,1.1878646307374814
bill_files\filtered\HB0296_1997,1.2225581568144703,2,1.2235509640013682
bill_files\filtered\HB0297_2006,1.1621005620369713,2,1.2083541865495226
bill_files\filtered\HB0234_1998,1.1101890554082279,2,1.2003831521554076
bill_files\filtered\HB0049_2015,1.122909818073759,2,1.2267575814502674
bill_files\filtered\HB0237_2015,1.1792897652362166,2,0.8598563484321682
bill_files\filtered\HB0155_2009,1.2136795558953257,2,1.2126683016872983
bill_files\filtered\HB0146_2009,1.1649322836678426,2,1.1994456875240969
bill_files\filtered\HB0298_2013,1.2174616171024912,2,1.174740257441663
bill_files\filtered\HB0049_2016,1.1975668461231013,2,1.2026531989540035
bill_files\filtered\HB0242_2009,1.1161428288475674,2,1.140541758436919
bill_files\filtered\HB0460_2016,1.1549166467396605,2,1.1552001902734692
bill_files\filtered\HB0147_2016,1.0093521080970342,2,1.0336437317181297
bill_files\filtered\HB0149_2012,1.1440745358335975,2,1.187432203047179
bill_files\filtered\HB0150_2002,0.9933666737764951,2,1.1967748474357671
bill_files\filtered\HB0235_2017,1.2098244236285733,2,1.17257886534203
bill_files\filtered\HB0084_2014,1.1329693271689294,2,1.196636850882776
bill_files\filtered\HB0158_1997,1.1350424199959974,2,1.2007622343068127
bill_files\filtered\HB0342_1999,1.1900315363235026,2,1.1829286619575246
bill_files\filtered\HB0278_2013,1.1858068678896192,2,1.179527907276638
bill_files\filtered\HB0244_2009,1.2118632303762793,2,1.2180772444894892
bill_files\filtered\SB0056_1997,1.1577925116666226,2,1.14706314372474
bill_files\filtered\HB0014_2004,1.1113998958811078,2,0.8788373340184424
bill_files\filtered\SB0049_2006,1.1986359290841653,2,1.2002863904790193
bill_files\filtered\SB0042_2013,1.1158439184569717,2,1.2245029155219487
bill_files\filtered\SB0040_2017,1.195254952550996,2,1.1976783443674992
bill_files\filtered\SB0030_2007,1.1392492622844916,2,1.1975037107278321
bill_files\filtered\HB0259_2009,1.1368412205556346,2,1.2029634556381792
bill_files\filtered\HB0124_2015,1.1405525898537874,2,0.8856580603608665
bill_files\filtered\HB0125_2015,1.174698934835865,2,1.1360465583417072
bill_files\filtered\HB0260_2009,1.1915130725894454,2,1.090599287810163
bill_files\filtered\HB0022_2004,1.0954106523118743,2,1.1171348804589958
bill_files\filtered\HB0020_1997,1.2052289030097114,2,1.1647019633261535
bill_files\filtered\HB0250_2014,1.1680896924683049,2,1.217974546334692
bill_files\filtered\HB0058_2007,1.2142672877177325,2,1.2161281182552783
bill_files\filtered\HB0020_2006,1.17306842683144,2,1.1746846999835994
bill_files\filtered\HB0091_2006,1.1593803995552625,2,1.2488706722929757
bill_files\filtered\HB0269_2013,1.2012513850567332,2,0.987352187903357
bill_files\filtered\HB0128_2012,1.168265692312892,2,1.1969493887231668
bill_files\filtered\HB0246_2013,1.1502522395757335,2,1.2199689791268162
bill_files\filtered\HB0090_2013,1.1752947736884503,2,1.1340966986981045
bill_files\filtered\HB0056_1999,1.0959275580070964,2,1.095996041525182
bill_files\filtered\HB0245_2017,1.120627840549121,2,1.209462307995226
bill_files\filtered\HB0251_1999,1.0830304741861965,2,1.2087363815944057
bill_files\filtered\HB0029_1999,1.0974832630432685,2,1.224321765440992
bill_files\filtered\HB0081_2015,1.1361047196896001,2,1.1994736568418791
bill_files\filtered\HB0420_2012,1.2178841340568387,2,1.1760912483841617
bill_files\filtered\HB0190_2004,1.1937346790176442,2,1.1734705518495931
bill_files\filtered\HB0221_2014,1.164778130142353,2,1.1984886442770568
bill_files\filtered\HB0320_2014,1.1698436398468663,2,1.1934396064787929
bill_files\filtered\HB0218_2012,1.0346113206070362,2,1.2060527218144952
bill_files\filtered\HB0329_1999,1.083504379487456,2,1.1442001589695798
bill_files\filtered\HB0045_1999,1.209647484754264,2,1.199974946654663
bill_files\filtered\HB0367_2012,1.1076942011789634,2,1.190502358611425
bill_files\filtered\HB0329_2014,1.1791105959198735,2,1.194828758012606
bill_files\filtered\HB0330_2009,1.130102842039501,2,1.1760219645662284
bill_files\filtered\HB0363_2015,1.1618421944564596,2,1.2015268780119817
bill_files\filtered\HB0363_2012,1.1556302936682552,2,1.1617869949234962
bill_files\filtered\SB0056_2007,1.2257654768825956,2,1.1984021956338233
bill_files\filtered\HB0199_2004,1.198583549274679,2,1.1966337276662
bill_files\filtered\HB0200_2002,1.1593506304600116,2,1.230970738835598
bill_files\filtered\HB0202_2009,1.203884757270651,2,1.1621402177727875
bill_files\filtered\HB0213_2012,1.1889995169084293,2,1.1993763644347673
bill_files\filtered\HB0205_1999,1.203963856025161,2,1.1781531449838734
bill_files\filtered\HB0350_1999,1.1311569504404941,2,1.2038200289774068
bill_files\filtered\HB0210_2009,1.2091841144964948,2,1.2040965605439864
bill_files\filtered\HB0346_2015,1.0603107725733547,2,1.1589640586197947
bill_files\filtered\HB0041_2014,1.1183210751200567,2,1.2247056348886018
bill_files\filtered\HB0041_2016,1.1721193460639885,2,1.1985711480299515
bill_files\filtered\HB0208_2015,1.1415605769229697,2,1.159197011912628
bill_files\filtered\HB0343_2016,1.1765032914162417,2,1.2002651840858485
bill_files\filtered\HB0213_2015,1.1686685255464064,2,1.2018704506343683
